370.383128,433.662924
356.402610,581.596200
282.842712,682.842712
181.596200,756.402610
62.573786,795.075336
-62.573786,795.075336
-181.596200,756.402610
-282.842712,682.842712
-356.402610,581.596200
-395.075336,462.573786
-395.075336,337.426214
-356.402610,218.403800
-282.842712,117.157288
-181.596200,43.597390
-62.573786,4.924664
62.573786,4.924664
181.596200,43.597390
282.842712,117.157288
356.402610,218.403800
395.075336,337.426214
395.075336,462.573786
378.677773,617.945962
300.520382,725.520382
192.945962,803.677773
66.484648,844.767545
-66.484648,844.767545
-192.945962,803.677773
-300.520382,725.520382
-378.677773,617.945962
-419.767545,491.484648
-419.767545,358.515352
-378.677773,232.054038
-300.520382,124.479618
-192.945962,46.322227
-66.484648,5.232455
66.484648,5.232455
192.945962,46.322227
300.520382,124.479618
378.677773,232.054038
419.767545,358.515352
419.767545,491.484648
400.952936,654.295725
318.198052,768.198052
204.295725,850.952936
70.395509,894.459753
-70.395509,894.459753
-204.295725,850.952936
-318.198052,768.198052
-400.952936,654.295725
-444.459753,520.395509
-444.459753,379.604491
-400.952936,245.704275
-318.198052,131.801948
-204.295725,49.047064
-70.395509,5.540247
70.395509,5.540247
204.295725,49.047064
318.198052,131.801948
400.952936,245.704275
444.459753,379.604491
444.459753,520.395509
423.228099,690.645487
335.875721,810.875721
215.645487,898.228099
74.306371,944.151962
-74.306371,944.151962
-215.645487,898.228099
-335.875721,810.875721
-423.228099,690.645487
-469.151962,549.306371
-469.151962,400.693629
-423.228099,259.354513
-335.875721,139.124279
-215.645487,51.771901
-74.306371,5.848038
74.306371,5.848038
215.645487,51.771901
335.875721,139.124279
423.228099,259.354513
469.151962,400.693629
469.151962,549.306371
445.503262,726.995250
353.553391,853.553391
226.995250,945.503262
78.217233,993.844170
-78.217233,993.844170
-226.995250,945.503262
-353.553391,853.553391
-445.503262,726.995250
-493.844170,578.217233
-493.844170,421.782767
-445.503262,273.004750
-353.553391,146.446609
-226.995250,54.496738
-78.217233,6.155830
78.217233,6.155830
226.995250,54.496738
353.553391,146.446609
445.503262,273.004750
493.844170,421.782767
493.844170,578.217233
